id,word
711,He|<unk>|them He|was|she He|was|they He|<unk>|it He|<unk>|her And|he|<unk> He|<unk>|to He|was|it He|<unk>|she He|was|he So|he|<unk> He|<unk>|that He|<unk>|they He|gave|them So|he|was He|<unk>|<comma> He|was|that He|<unk>|. He|<unk>|this He|<unk>|their He|went|to He|was|this And|he|was He|<unk>|his He|<unk>|for He|<unk>|at It|<unk>|them He|was|her They|<unk>|she And|he|got He|<unk>|in He|got|to He|<unk>|on He|said|<comma> He|took|them He|kind|of He|gave|her He|<unk>|the It|was|her He|got|it He|<unk>|him and|he|<unk> He|<unk>|he He|was|you He|gets|to He|put|them He|would|<unk> He|got|them He|told|them He|<unk>|<unk> He|actually|he They|<unk>|they He|took|it He|sort|of <unk>|them|was He|gets|her He|took|her He|used|to He|had|them They|<unk>|them He|gave|it He|was|them This|was|she He|had|it He|gets|them He|actually|<comma> He|<unk>|these He|<unk>|its And|he|had You|know|it He|'s|what It|was|she His|<unk>|they It|was|they He|was|the This|was|they He|was|a He|was|<unk> He|actually|they and|he|was He|<unk>|a He|calls|<comma> It|<unk>|it He|<unk>|into It|<unk>|her He|basically|<comma> And|he|made He|'s|why And|he|would They|<unk>|it He|<unk>|and <unk>|it|<comma> They|<unk>|her This|is|<unk> He|put|it He|was|these And|he|went So|it|<comma> He|<unk>|up He|put|her
712,They|had|<unk> They|'ve|had They|had|to They|had|the You|had|<unk> You|'ve|had They|had|some They|had|a And|they|had You|had|to They|had|two They|had|for They|had|more They|had|great They|had|these They|had|been They|had|it You|had|the They|had|in So|they|had You|had|some They|had|of They|had|those You|had|a They|had|about They|had|this They|had|had They|had|three You|'ve|got They|got|<unk> You|'ve|been and|they|had They|had|many They|had|an They|had|<comma> They|'d|had They|had|through They|had|people They|'ve|'ve They|had|that They|had|become They|had|very They|had|really They|had|- You|had|more They|were|<unk> They|had|out They|had|high They|had|your You|had|these They|had|several They|had|all They|had|and They|used|to They|had|also They|had|lived You|had|it You|had|two They|had|with They|have|<unk> they|had|<unk> You|had|for They|had|their They|thought|they They|had|got They|had|found They|'d|got They|had|received They|had|his They|had|incredible They|did|have They|had|long They|had|back They|had|taken They|had|made They|had|thousands They|had|into They|had|come You|'d|have They|had|something They|had|at They|had|known They|had|up They|had|no They|had|multiple They|were|some They|had|time They|had|different They|had|low They|had|me They|had|gotten They|had|huge They|have|the They|'ve|got They|had|bad They|had|done You|had|those They|had|them They|got|to They|had|actually
713,They|need|<unk> You|need|<unk> They|need|to You|need|to And|they|need They|need|the So|they|need You|have|to They|need|a and|they|need It|takes|<unk> They|need|more They|need|some they|need|<unk> They|need|time They|'ve|got They|must|they They|need|their You|need|the They|need|food They|need|it And|you|need They|need|for They|need|and They|need|self They|need|them You|need|a They|need|non They|need|these They|have|a They|have|to They|need|your You|need|food They|have|<unk> They|need|four They|need|water They|need|<comma> They|need|those But|they|need You|need|some They|need|three They|are|they So|you|need They|need|high They|need|special We|need|to You|need|more they|need|to You|need|it You|need|your They|need|help They|need|. They|need|an They|need|about They|need|two You|need|and It|takes|to They|need|TV They|need|- They|need|control You|need|time They|<unk>|and They|need|color They|need|something They|need|different You|'ve|takes And|they|have It|takes|a They|need|family They|need|full They|need|brain She|takes|<unk> They|do|n't They|need|that It|needs|<unk> It|takes|back They|need|new You|must|be They|need|sense She|needs|<unk> You|'re|need What|they|need They|need|carbon Now|they|need They|need|back And|it|takes They|require|<unk> They|have|it You|need|<comma> They|need|out They|need|ta They|need|no They|need|half and|you|need They|need|his And|so|they You|need|their They|need|little You|need|non They|have|the
714,For|me|<comma> And|for|me So|for|me And|in|me So|to|me So|<comma>|of To|me|<comma> This|is|more In|me|<comma> I|mean|<comma> I|think|about and|for|me It|means|<comma> To|me|at You|know|<comma> And|I|think To|me|for To|me|in And|I|believe And|to|me And|it|<comma> And|on|me And|with|me And|I|mean Which|is|more So|that|was And|that|case And|by|me To|me|on For|me|. So|on|me And|at|me To|me|to and|to|me So|<comma>|I And|of|me I|means|<comma> So|of|me And|now|<comma> For|me|to And|then|<comma> To|me|that For|me|that Now|for|me And|I|thought And|that|one But|for|me And|this|is And|to|just I|mean|that And|I|means Let|me|<comma> Well|<comma>|for And|that|<comma> And|to|see Which|is|the So|<comma>|for which|is|more With|me|for So|at|me And|that|way Like|that|<comma> To|me|with I|think|of So|that|'s If|you|know I|mean|more To|me|like <unk>|for|me It|means|that And|I|have Which|is|a And|so|<comma> I|thought|<comma> So|this|is And|then|I For|me|a And|I|was And|as|just To|me|the With|me|to and|that|means To|me|just and|so|much So|in|the for|me|more And|this|means You|see|<comma> And|I|'m So|<comma>|as So|now|<comma> With|me|<comma> And|<unk>|<comma> For|me|it So|<comma>|in In|me|that And|let|me At|me|<comma> What|is|I For|me|in
715,It|'s|about It|is|about This|is|about It|goes|about It|'s|all That|'s|about And|it|'s There|'s|about So|it|'s This|is|the So|this|is It|'s|the And|this|is There|'s|the So|<comma>|it There|is|about It|was|about You|know|the It|goes|to There|are|about It|'s|a So|there|'s It|'s|to This|is|that It|'s|around So|there|is This|is|this And|there|are It|comes|to It|'s|also It|'ll|be It|can|be It|comes|about So|<comma>|this This|is|it and|it|'s And|that|'s You|know|about We|'re|about It|will|about It|is|the It|<unk>|social It|was|to They|'re|about It|turns|out It|'s|<unk> It|will|of It|has|the It|was|the it|'s|about It|matters|<comma> So|that|case It|was|of So|<comma>|there This|is|a It|'s|just It|was|that It|has|about It|'s|kind It|'s|really It|stands|<comma> There|'s|all So|it|is It|says|about It|also|about This|is|<unk> It|happens|to It|'s|something And|it|is This|one|of This|is|n't That|is|about So|<comma>|about It|'s|actually They|'re|the I|'m|about Now|<comma>|about This|is|to Which|is|about So|this|are It|'s|for It|depends|about You|know|that This|is|you So|<comma>|so And|that|is Now|<comma>|by So|<comma>|the So|<comma>|I It|has|it And|there|'s This|was|about this|is|about That|'s|the So|<comma>|that It|gets|to It|would|be And|now|<comma> And|there|is This|is|all
716,<unk>|was|n't <unk>|did|n't <unk>|does|n't Not|just|just And|<unk>|was They|do|n't <unk>|is|n't And|<unk>|is And|<unk>|does And|<unk>|<comma> And|<unk>|did They|did|<comma> <unk>|was|not This|is|n't <unk>|just|did And|so|just It|was|just The|<unk>|only And|<unk>|not Did|n't|just In|fact|<comma> And|not|just Now|<comma>|not not|just|just <unk>|<comma>|<unk> Now|<comma>|<unk> It|does|n't In|<unk>|was And|it|was In|<unk>|is You|know|is I|do|n't <unk>|ca|n't Now|<unk>|<comma> And|it|'s They|are|not No|just|is <unk>|really|just <unk>|only|did And|that|was <unk>|is|not <unk>|are|n't They|are|n't You|ca|n't And|<unk>|'s So|<comma>|<unk> It|'s|<unk> Well|<comma>|not We|did|n't <unk>|not|just So|<unk>|only I|was|n't Now|<comma>|no No|just|was And|<unk>|<unk> And|it|just The|<unk>|just And|that|'s <unk>|'s|not No|just|are And|there|is The|<unk>|<comma> <unk>|<unk>|<comma> <unk>|<unk>|just The|<unk>|not <unk>|is|<unk> There|is|n't And|it|only This|is|not The|most|of And|the|other And|I|just <unk>|used|to <unk>|that|was And|it|is And|<unk>|just Did|n't|only Do|n't|be <unk>|do|n't I|did|n't And|I|was I|was|not Do|n't|not Now|<comma>|it It|'s|the And|<unk>|are And|this|been And|<unk>|do <unk>|<unk>|not <unk>|<unk>|it So|<unk>|just <unk>|<unk>|only At|least|<comma> That|'s|it There|was|n't That|was|just And|<unk>|n't A|lot|of The|<unk>|<unk> <unk>|it|was
717,I|believe|he I|think|<comma> And|I|believe I|believe|it So|I|believe So|<comma>|I And|I|think I|believe|that And|so|I I|believe|this I|think|about I|believe|<comma> I|do|he I|think|of and|I|believe I|believe|him Now|<comma>|I But|I|believe I|think|he And|<comma>|I This|is|he I|<comma>|I So|I|think So|he|was What|I|believe It|is|he And|that|I And|I|do <unk>|<comma>|I I|mean|<comma> I|believe|she I|love|<comma> I|believe|there Which|I|believe I|think|that I|thought|<comma> And|this|is You|know|<comma> This|is|that I|see|<comma> I|think|was So|this|he I|believe|to So|this|is I|believe|the This|is|it I|believe|they Well|<comma>|I So|it|was I|think|I I|guess|<comma> I|do|it I|believe|He He|was|believe I|think|is And|I|'m I|believe|I He|<unk>|<comma> So|that|<comma> Well|<comma>|he And|this|was so|I|believe I|believe|you So|that|is And|I|<comma> I|think|it I|believe|for But|I|think I|say|<comma> This|is|this I|think|. Now|I|believe So|this|was and|I|think So|that|'s It|'s|<comma> This|is|I So|what|he <comma>|I|believe I|feel|he So|<comma>|so And|I|thought And|so|<comma> I|have|hope And|I|mean I|<unk>|believe <quote>|I|believe And|I|see It|was|a It|believe|hope It|<unk>|<comma> I|believe|<unk> My|believe|<comma> And|he|was And|I|love I|believe|his He|believe|<comma> I|believe|a I|think|this He|is|he
718,<unk>|has|taken And|<unk>|has <unk>|has|<unk> So|<unk>|<comma> <unk>|got|<unk> In|<unk>|<unk> <unk>|has|been <unk>|has|opened <unk>|<comma>|<unk> <unk>|has|gone <unk>|<unk>|<unk> <unk>|has|created <unk>|has|a So|<unk>|<unk> <unk>|has|moved <unk>|is|<unk> And|<unk>|got <unk>|has|used And|<unk>|<unk> <unk>|have|<unk> <unk>|got|a <unk>|have|taken <unk>|has|the You|know|<unk> And|<unk>|have <unk>|has|added And|<unk>|<comma> <unk>|has|built <unk>|has|set <unk>|has|put <unk>|has|won <unk>|made|it A|lot|of <unk>|has|started You|know|<comma> The|<unk>|has <unk>|has|changed <unk>|has|given This|is|<unk> <unk>|has|thrown Now|<comma>|<unk> Now|<unk>|<comma> There|was|<unk> We|'ve|'ve The|<unk>|<unk> <unk>|has|shot <unk>|was|<unk> And|<unk>|was So|<comma>|<unk> <unk>|has|solved <unk>|has|actually <unk>|has|more <unk>|has|played <unk>|have|used <unk>|has|completed <unk>|created|<unk> <unk>|has|led <unk>|<unk>|the <unk>|had|<unk> And|so|<unk> <unk>|has|it For|example|of And|<unk>|is <unk>|<unk>|a <unk>|has|passed <unk>|has|raised <unk>|made|him <unk>|is|a <unk>|<unk>|it <unk>|has|brought There|'s|taken And|<unk>|'s <unk>|have|been <unk>|has|begun They|'ve|got In|<unk>|in So|<unk>|of <unk>|showed|of <unk>|has|dropped <unk>|have|created And|the|<unk> <unk>|has|launched <unk>|has|left And|I|'ve <unk>|has|got <unk>|has|grown <unk>|has|introduced And|in|<unk> <unk>|of|<unk> <unk>|is|the If|you|'ve You|'ve|'ve It|'s|<unk> The|most|of There|'s|<unk> <unk>|got|back <unk>|did|<unk> <unk>|has|made In|<unk>|on <unk>|has|collected
719,He|gave|them He|was|the He|had|to He|had|they And|he|gave He|had|them And|he|was He|got|to And|he|had They|gave|them So|he|had He|had|it He|<unk>|them He|got|them He|was|<unk> He|was|to He|gave|her So|he|got They|got|to He|had|she He|was|in And|he|got He|was|a He|was|at They|had|them He|was|doing and|he|gave and|he|had They|had|to It|was|they So|he|gave He|showed|them He|told|them He|gave|they He|was|actually He|gave|to He|had|her They|'ve|gave He|was|her He|gave|it He|got|it He|was|on He|had|you He|was|all and|he|was He|was|that He|gave|you He|had|a He|had|the He|was|their He|said|<comma> He|would|give He|came|to He|asked|them They|got|them They|were|they You|know|they He|had|<unk> He|was|they He|had|that He|'d|got He|was|<comma> He|gave|me They|'ve|had He|took|them He|had|this It|gave|them He|would|have He|went|to He|<comma>|he They|'ve|was He|gave|she He|was|what He|brought|them and|he|got He|got|a He|had|been He|got|her And|he|would So|he|was They|had|they He|was|basically And|he|<unk> He|had|<comma> He|got|she He|was|this They|give|them He|got|they he|gave|them He|had|their He|was|going He|had|and He|was|getting He|put|them He|was|just <unk>|<comma>|he He|had|he What|he|gave He|was|having He|used|to
720,And|these|young These|young|company Now|these|young That|young|company The|young|company And|this|young This|young|company So|these|young And|those|young These|young|A These|young|companies Now|this|young Those|young|company And|that|young This|young|A So|this|young These|young|business Now|those|young These|young|businesses Now|<comma>|these This|young|companies So|those|young This|young|business Now|that|young The|young|A That|young|A So|the|young So|that|young and|these|young There|is|young This|young|businesses These|young|<unk> And|the|young It|'s|young They|have|a Now|the|young There|'s|a These|young|car These|young|cars The|young|business That|young|business These|young|war There|are|a Now|there|are It|has|a Now|<comma>|those A|young|company There|are|young Now|<comma>|the Those|young|A Now|<comma>|this These|young|people and|this|young The|young|companies These|young|American This|young|<unk> There|have|a That|young|companies There|are|the These|young|water The|young|businesses And|there|are This|young|car these|young|company And|it|has There|has|a But|these|young And|these|three So|it|has That|young|war and|those|young This|young|cars The|young|war That|young|businesses These|young|family These|young|U.S. These|young|War So|a|young This|young|war And|there|is Then|these|young Those|young|business You|have|a Now|these|three These|young|and There|'s|young These|young|corporation Now|there|'s This|young|people These|the|young We|have|a Now|<comma>|that Now|a|young The|young|<unk> Which|young|company So|there|is This|young|American So|<comma>|these A|young|A They|'ve|have
721,Thank|you|very Thank|you|so Thank|you|. Thank|you|<comma> Thanks|so|much So|thank|you Thank|you|a Thank|you|for Thank|you|all And|thank|you Thanks|thank|you Thank|you|that Thank|you|and Thank|you|<unk> Thank|you|as Thanks|very|much Thank|you|really Thank|you|out Thank|you|quite Thank|you|Thank Thank|you|of Thanks|<comma>|thank Thank|you|this Thank|you|thank Thank|you|up Thank|you|much Thank|you|in Thank|you|-- Thank|you|; Thank|you|the Thank|you|pretty Thank|you|many I|thank|you Thank|you|there Thanks|<comma>|so Thank|you|to Thank|you|thanks Thank|you|or Thank|you|fun Well|thank|you Thank|you|now Thanks|very|<comma> But|thank|you Thank|you|: Thank|you|because Thank|you|good Thank|you|lot Okay|<comma>|thank Thank|you|I Thanks|very|<unk> Thank|you|can Thanks|a|lot Thank|you|- Thank|you|go Thanks|Thank|you Thanks|very|well Thank|you|guys Well|<comma>|thank Thank|you|beautiful Thank|you|love Thank|you|about And|Thank|you Now|thank|you Thank|you|then Thank|you|at Thank|you|not So|<comma>|thank Thank|you|stuff Thank|you|with Thank|you|Thanks Thank|you|two Thank|it|. Thank|you|away Thank|you|your Thank|you|it Thank|you|make Thank|you|! Thank|you|here Thank|you|some Thank|we|thank Thank|you|believe And|so|thank Thank|you|lots Thank|you|any So|Thank|you Thank|you|'s So|so|much Thanks|very|so And|so|<comma> Thank|you|ideas Now|<comma>|thank Thanks|to|thank Thank|you|on Thank|you|kind Thank|you|actually so|thank|you Thank|you|how Thank|you|And Thank|you|if Thank|you|coming
